# K-Export Stars Korean sector performance · as of 2026-08-19 · Source: KRX Open API · CC BY 4.0 · kexportstars.com/tools/
market,sector_en,sector_ko,close,return_1d_pct,return_1w_pct,return_1m_pct,return_ytd_pct,excess_1m_vs_market_pp
KOSDAQ,KOSDAQ,코스닥,824.46,-1.17,-3.89,9.98,-12.81,
KOSPI,KOSPI,코스피,6471.17,-5.8,1.98,-0.69,50.16,
KOSPI,Construction,건설,161.58,1.84,1.6,20.42,67.37,21.11
KOSDAQ,General Services,일반서비스,4406.54,0.12,-6.87,19.37,-28.92,9.39
KOSDAQ,Retail & Distribution,유통,488.1,0.37,2.03,14.63,-0.69,4.65
KOSDAQ,Transport Equipment & Parts,운송장비·부품,4177.96,-2.25,-2.02,13.82,-21.48,3.84
KOSDAQ,Financials,금융,1407.36,-1.68,-4.98,13.55,-5.25,3.57
KOSPI,Metals,금속,6808.23,-2.48,-2.13,13.15,5.28,13.84
KOSDAQ,Chemicals,화학,2070.14,-1.22,-2.9,13.06,-16.43,3.08
KOSPI,Pharmaceuticals,제약,16219.2,0.01,-5.51,12.52,-8.49,13.21
KOSPI,IT Services,IT 서비스,1208.67,-2.72,-4.56,12.04,-7.56,12.73
KOSDAQ,Construction,건설,73.88,-0.35,-1.72,10.78,-8.98,0.8
KOSDAQ,Textiles & Apparel,섬유·의류,28.57,1.38,6.09,10.14,-30.87,0.16
KOSPI,Machinery & Equipment,기계·장비,2949.86,-2.72,-1.59,10.05,7.0,10.74
KOSPI,General Services,일반서비스,1327.43,-0.05,-1.79,9.91,1.2,10.6
KOSDAQ,IT Services,IT 서비스,642.02,-0.89,-7.05,9.8,-30.49,-0.18
KOSDAQ,Electronics & Semiconductors,전기전자,1565.07,-1.6,-3.49,9.39,6.16,-0.59
KOSDAQ,Pharmaceuticals,제약,9455.95,-0.69,-6.86,8.0,-28.84,-1.98
KOSDAQ,Machinery & Equipment,기계·장비,776.55,-1.8,1.28,7.77,18.13,-2.21
KOSPI,Chemicals,화학,4662.66,-1.51,-0.19,7.45,15.04,8.14
KOSDAQ,Telecom,통신,989.56,0.85,-0.04,7.37,-13.11,-2.61
KOSPI,Telecom,통신,636.11,-2.17,5.54,7.2,32.32,7.89
KOSDAQ,Other Manufacturing,기타제조,527.74,-1.43,-0.71,6.77,-20.3,-3.21
KOSDAQ,Metals,금속,1697.97,-2.03,-6.52,6.71,-9.32,-3.27
KOSPI,Real Estate,부동산,908.76,-0.83,-0.69,6.56,-9.11,7.25
KOSPI,Transport & Warehousing,운송·창고,1991.07,-2.41,-0.92,6.38,7.1,7.07
KOSPI,Transport Equipment & Parts,운송장비·부품,5180.56,-2.5,0.49,6.29,8.8,6.98
KOSDAQ,Non-metallic Minerals,비금속,64212.18,-1.42,1.86,6.25,28.65,-3.73
KOSPI,Paper & Timber,종이·목재,215.95,-0.38,-1.23,5.99,-20.35,6.68
KOSPI,"Food, Beverage & Tobacco",음식료·담배,4815.41,-0.92,-1.52,5.06,6.82,5.75
KOSDAQ,Transport & Warehousing,운송·창고,3085.48,0.29,0.75,4.68,15.47,-5.3
KOSDAQ,Paper & Timber,종이·목재,6304.02,-1.47,-4.52,3.45,-18.12,-6.53
KOSPI,Retail & Distribution,유통,596.36,-4.45,-2.41,2.07,24.63,2.76
KOSDAQ,Media & Entertainment,오락·문화,276.64,0.78,-8.26,1.83,-46.64,-8.15
KOSPI,Non-metallic Minerals,비금속,3420.03,-1.28,-3.94,1.69,-15.9,2.38
KOSPI,Insurance,보험,45719.73,-5.89,-0.45,0.77,51.13,1.46
KOSDAQ,Medical & Precision Instruments,의료·정밀기기,1825.35,-2.65,-9.1,0.69,-24.85,-9.29
KOSDAQ,"Food, Beverage & Tobacco",음식료·담배,4016.24,-1.88,-6.54,-1.6,-18.99,-11.58
KOSPI,Utilities (Electricity & Gas),전기·가스,994.9,-4.29,-9.4,-1.65,-27.55,-0.96
KOSPI,Financials,금융,1080.43,-4.81,-0.03,-2.08,38.14,-1.39
KOSPI,Electronics & Semiconductors,전기전자,101064.9,-7.68,4.22,-3.92,93.63,-3.23
KOSDAQ,Publishing & Media,출판·매체복제,1242.14,-2.62,-4.41,-4.88,-43.04,-14.86
KOSPI,Textiles & Apparel,섬유·의류,217.51,-2.06,-3.16,-5.13,-8.55,-4.44
KOSPI,Medical & Precision Instruments,의료·정밀기기,1548.82,-3.94,-5.24,-7.44,4.46,-6.75
KOSPI,Securities,증권,5061.83,-4.6,-5.61,-8.08,17.72,-7.39
KOSPI,Media & Entertainment,오락·문화,835.57,-0.52,-3.99,-8.24,-42.41,-7.55
